event_id,user_id,venue_id,city,country,event_photo,photo_gallery,video_gallery,start_time,end_time,cash_prize,event_type,prize_type,is_cash_prize_available,unlock_fee,unlock_fee_type,description,where_to_find_me,admission_cost,lat,lon,inserted_at,venue_name,venue_address,event_title,participant_nbr,min_scan_nbr,start_time_hours,timezone,start_time_period,duration,input_start_date,is_women_only,is_approval_required,website_link,whatsapp_number,weekly_schedule_frequency,event_image
7364,0.0,910,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.kDsuI4xrYEImEoe6EtkuOQHaEc%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,53.2193,6.56299,2023-06-26 01:09:50,University of Groningen,"9712 CP Groningen, Netherlands",University of Groningen - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7365,0.0,911,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.3WbaDeaiSV-JCqAbNOJ9RwHaE8%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,46.5191,6.56676,2023-06-26 01:09:50,École Polytechnique Fédérale de Lausanne,"Rte Cantonale, 1015 Lausanne, Switzerland",École Polytechnique Fédérale de Lausanne - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7366,0.0,912,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.Pb7YcDxVNGsxn4G7rqHA7wHaE1%26pid%3D,,,2021-12-23 12:00:00,2021-12-23 08:00:00,20.0,,,0.0,0.0,0.0,,,0.00,-23.5614,-46.7308,2023-06-26 01:09:50,University of São Paulo,"Butanta, São Paulo - State of São Paulo, Brazil",University of São Paulo - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7367,0.0,913,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.CvCKMzSWmzaP8GBj8Ug3igHaHa%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,56.1681,10.203,2023-06-26 01:09:50,Aarhus University,"Nordre Ringgade 1, 8000 Aarhus C, Denmark",Aarhus University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7368,0.0,914,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.4wlhlUz8Fasb_HSzD73QNwHaFj%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,48.5295,9.04377,2023-06-26 01:09:50,University of Tübingen,"Geschwister-Scholl-Platz, 72074 Tübingen, Germany",University of Tübingen - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7369,0.0,915,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.-v7WRFO-0ZrKLqEdQvU7bgHaEX%26pid%3D,,,2021-12-23 23:00:00,2021-12-23 19:00:00,20.0,,,0.0,0.0,0.0,,,0.00,-27.4975,153.014,2023-06-26 01:09:50,University of Queensland,"St Lucia QLD 4072, Australia",University of Queensland - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7370,0.0,916,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.IhMSnmCYsBrd9tNhHOffmwHaFB%26pid%3D,,,2021-12-24 01:00:00,2021-12-23 21:00:00,20.0,,,0.0,0.0,0.0,,,0.00,30.3087,120.087,2023-06-26 01:09:50,Zhejiang University,"866 Yuhangtang Rd, Xi Hu Qu, Hang Zhou Shi, Zhe Jiang Sheng, Chi",Zhejiang University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7371,0.0,917,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.A66-tY9tFNs6xghPcZibDwHaE7%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,41.9038,12.5144,2023-06-26 01:09:50,Sapienza University of Rome,"Piazzale Aldo Moro, 5, 00185 Roma RM, Italy",Sapienza University of Rome - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7372,0.0,918,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.pt2_RBCPguiJz6_tkU9GqQHaFj%26pid%3D,,,2021-12-23 22:00:00,2021-12-23 18:00:00,20.0,,,0.0,0.0,0.0,,,0.00,-33.9173,151.231,2023-06-26 01:09:50,University of New South Wales,"Sydney NSW 2052, Australia",University of New South Wales - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7373,0.0,919,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.4-pLBgPjSNKF4Ejrro0hsAHaJ4%26pid%3D,,,2021-12-24 01:00:00,2021-12-23 21:00:00,20.0,,,0.0,0.0,0.0,,,0.00,31.2974,121.504,2023-06-26 01:09:50,Fudan University,"220 Handan Rd, Yang Pu Qu, Shang Hai Shi, China, 200437",Fudan University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7374,0.0,920,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.fOh3W-Z2x2lyuME3j1CLeAHaE8%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,50.878,4.7003,2023-06-26 01:09:50,KU Leuven,"Oude Markt 13, 3000 Leuven, Belgium",KU Leuven - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7375,0.0,921,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.EsApWVK_1Kcqod5ETcjP9QHaE8%26pid%3D,,,2021-12-24 07:00:00,2021-12-24 03:00:00,20.0,,,0.0,0.0,0.0,,,0.00,60.1726,24.951,2023-06-26 01:09:50,University of Helsinki,"Yliopistonkatu 4, 00100 Helsinki, Finland",University of Helsinki - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7376,0.0,922,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.Da42TipW0LWoHITREcp50AHaJB%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,48.4053,2.6863,2023-06-26 01:09:50,INSEAD,"Bd de Constance, 77300 Fontainebleau, France",INSEAD - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7377,0.0,923,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.De_grzxLZgpuUBnj9vTJdQHaE7%26pid%3D,,,2021-12-23 14:00:00,2021-12-23 10:00:00,20.0,,,0.0,0.0,0.0,,,0.00,45.5056,-73.6138,2023-06-26 01:09:50,University of Montreal,"2900 Bd Edouard-Montpetit, Montréal, QC H3T 1J4, Canada",University of Montreal - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7378,0.0,924,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.SIGwQznaCjcT3occ2RD4FQHaFy%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,51.0247,3.72534,2023-06-26 01:09:50,Ghent University,"Ghent, Belgium",Ghent University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7379,0.0,925,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.W4ukjLEnLVvxxaHX3JUKIwHaEa%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,47.9935,7.84595,2023-06-26 01:09:50,University of Freiburg,"Fahnenbergplatz, 79085 Freiburg im Breisgau, Germany",University of Freiburg - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7380,0.0,926,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.zzIQ9VXrPbN9oiKI-TlavAHaE8%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,50.7268,7.08645,2023-06-26 01:09:50,University of Bonn,"Regina-Pacis-Weg 3, 53113 Bonn, Germany",University of Bonn - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7381,0.0,927,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.2umrdvjbGlAQ7f1pNz7-MQHaEs%26pid%3D,,,2021-12-23 22:00:00,2021-12-23 18:00:00,20.0,,,0.0,0.0,0.0,,,0.00,-35.2777,149.119,2023-06-26 01:09:50,Australian National University,"Canberra ACT 0200, Australia",Australian National University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7382,0.0,928,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.aKxo0-u0qO3X1RbpHkJX9gHaE7%26pid%3D,,,2021-12-23 22:00:00,2021-12-23 18:00:00,20.0,,,0.0,0.0,0.0,,,0.00,-37.9145,145.135,2023-06-26 01:09:50,Monash University,"Wellington Rd, Clayton VIC 3800, Australia",Monash University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7383,0.0,929,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.ydgfzQACdmfldeM1eRMuUAHaE7%26pid%3D,,,2021-12-24 00:00:00,2021-12-23 20:00:00,20.0,,,0.0,0.0,0.0,,,0.00,35.1539,136.968,2023-06-26 01:09:50,Nagoya University,"Furocho, Chikusa Ward, Nagoya, Aichi 464-8601, Japan",Nagoya University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7384,0.0,930,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.CcQqXG2Mp0kufszZz2HpDwHaE8%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,41.3871,2.16374,2023-06-26 01:09:50,University of Barcelona,"Gran Via de les Corts Catalanes, 585, 08007 Barcelona, Spain",University of Barcelona - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7385,0.0,931,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.xQT20UI3JWufdXUmcMlyggHaE7%26pid%3D,,,2021-12-24 00:00:00,2021-12-23 20:00:00,20.0,,,0.0,0.0,0.0,,,0.00,38.2538,140.874,2023-06-26 01:09:50,Tohoku University,"2-chōme-1-1 Katahira, Aoba Ward, Sendai, Miyagi 980-8577, Japan",Tohoku University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7386,0.0,932,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.nZYV5EBKHMdIOfNMA13_VwHaEK%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,50.1271,8.66776,2023-06-26 01:09:50,Goethe University Frankfurt,"60323 Frankfurt, Germany",Goethe University Frankfurt - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7387,0.0,933,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.h62RM-o5DUw_-bKQXG7VpAHaHx%26pid%3D,,,2021-12-24 01:00:00,2021-12-23 21:00:00,20.0,,,0.0,0.0,0.0,,,0.00,1.34831,103.683,2023-06-26 01:09:50,Nanyang Technological University,"50 Nanyang Ave, Singapore 639798",Nanyang Technological University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7388,0.0,934,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.0JCeg_nag00ay322ubuUZgHaDt%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,45.1914,5.76727,2023-06-26 01:09:50,Grenoble Alpes University,"621 Av. Centrale, 38400 Saint-Martin-d'Hères, France",Grenoble Alpes University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7389,0.0,935,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.q6DTuN94VvGalyGEe3pHZwHaEn%26pid%3D,,,2021-12-24 01:00:00,2021-12-23 21:00:00,20.0,,,0.0,0.0,0.0,,,0.00,31.822,117.281,2023-06-26 01:09:50,University of Science and Technology of China,"1129 Huizhou Blvd, Bao He Qu, He Fei Shi, An Hui Sheng, China, 2",University of Science and Technology of China - Campus Scavenger,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7390,0.0,936,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.UNM1rFqPkab2x1_rSsE7QAHaE7%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,59.3499,18.0703,2023-06-26 01:09:50,KTH Royal Institute of Technology,"Brinellvägen 8, 114 28 Stockholm, Sweden",KTH Royal Institute of Technology - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7391,0.0,937,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.xamgDUX2dzDOqjh0SgfFmgHaFa%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,55.7119,13.2035,2023-06-26 01:09:50,Lund University,"Lund, Sweden",Lund University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7392,0.0,938,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.X33zTQ7l7pEY3s0qLZnRNQHaFA%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,52.3338,4.86572,2023-06-26 01:09:50,VU Amsterdam,"De Boelelaan 1105, 1081 HV Amsterdam, Netherlands",VU Amsterdam - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7393,0.0,939,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.Ziw9gdCcOT2PjRefxbKvVAHaE7%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,46.9505,7.43812,2023-06-26 01:09:50,University of Bern,"Hochschulstrasse 6, 3012 Bern, Switzerland",University of Bern - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7394,0.0,940,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.PMOpvVcBR9sAUpeSZ5wq3QHaEK%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,59.3689,18.054,2023-06-26 01:09:50,Stockholm University,"Frescativägen, 114 19 Stockholm, Sweden",Stockholm University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7395,0.0,941,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.7rz4ARziNZvjZKdLIScrBQHaE6%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,48.5791,7.76645,2023-06-26 01:09:50,University of Strasbourg,"4 Rue Blaise Pascal, 67081 Strasbourg, France",University of Strasbourg - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7396,0.0,942,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.Uq4FO6ZR-cUntLHbTtFBRAHaE-%26pid%3D,,,2021-12-24 00:00:00,2021-12-23 20:00:00,20.0,,,0.0,0.0,0.0,,,0.00,35.6051,139.684,2023-06-26 01:09:50,Tokyo Institute of Technology,"2 Chome-12-1 Ookayama, Meguro City, Tokyo 152-8550, Japan",Tokyo Institute of Technology - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7397,0.0,943,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.ZC6ZEsRo9aXrIls4omXvzgHaFj%26pid%3D,,,2021-12-24 07:00:00,2021-12-24 03:00:00,20.0,,,0.0,0.0,0.0,,,0.00,32.1133,34.8044,2023-06-26 01:09:50,Tel Aviv University,"Tel Aviv-Yafo, Israel",Tel Aviv University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7398,0.0,944,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.m-JH6y_FtOFMET1v3LP6GgHaEe%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,51.822,5.86382,2023-06-26 01:09:50,Radboud University,"Houtlaan 4, 6525 XZ Nijmegen, Netherlands",Radboud University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7399,0.0,945,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.yozVLCd52bEbL27ztJYOpAHaFK%26pid%3D,,,2021-12-24 01:00:00,2021-12-23 21:00:00,20.0,,,0.0,0.0,0.0,,,0.00,-31.9789,115.818,2023-06-26 01:09:50,University of Western Australia,"35 Stirling Hwy, Crawley WA 6009, Australia",University of Western Australia - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7400,0.0,946,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.hvFjSy3UpAFazGxHgMms8QHaFj%26pid%3D,,,2021-12-24 01:00:00,2021-12-23 21:00:00,20.0,,,0.0,0.0,0.0,,,0.00,30.513,114.42,2023-06-26 01:09:50,Huazhong University of Science and Technology,"China, Hu Bei Sheng, Wu Han Shi, Hong Shan Qu, 珞喻路1037号 邮政编码: 43",Huazhong University of Science and Technology - Campus Scavenger,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7401,0.0,947,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIF.bhC3qQzAh5ASDjeXWTqKig%26pid%3DApi&,,,2021-12-24 07:00:00,2021-12-24 03:00:00,20.0,,,0.0,0.0,0.0,,,0.00,32.7768,35.0231,2023-06-26 01:09:50,Technion – Israel Institute of Technology,"Haifa, 3200003, Israel",Technion – Israel Institute of Technology - Campus Scavenger Hun,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7402,0.0,948,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.usA7f9NAfoUxYcz4tMBTIAHaEK%26pid%3D,,,2021-12-24 01:00:00,2021-12-23 21:00:00,20.0,,,0.0,0.0,0.0,,,0.00,32.0568,118.779,2023-06-26 01:09:50,Nanjing University,"Gulou, Nanjing, Jiangsu, China, 210093",Nanjing University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7403,0.0,949,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.GbDbfD0SCeZlVSCkKWTjyAHaE8%26pid%3D,,,2021-12-24 00:00:00,2021-12-23 20:00:00,20.0,,,0.0,0.0,0.0,,,0.00,37.5908,127.028,2023-06-26 01:09:50,Korea University,"145 Anam-ro, Seongbuk-gu, Seoul, South Korea",Korea University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7404,0.0,950,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.-BShSaPZQX8VIdnXK2z8OwHaEK%26pid%3D,,,2021-12-23 14:00:00,2021-12-23 10:00:00,20.0,,,0.0,0.0,0.0,,,0.00,43.2609,-79.9192,2023-06-26 01:09:50,McMaster University,"1280 Main St W, Hamilton, ON L8S 4L8, Canada",McMaster University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7405,0.0,951,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.rKEjFEdtbMDUz_aXc_06SgHaFZ%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,45.4068,11.8774,2023-06-26 01:09:50,University of Padova,"Via VIII Febbraio, 2, 35122 Padova PD, Italy",University of Padova - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7406,0.0,952,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.5I7MoUsoaGMyJPv2KGLXDwHaE9%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,53.5666,9.98462,2023-06-26 01:09:50,University of Hamburg,"20146 Hamburg, Germany",University of Hamburg - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7407,0.0,953,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.Gsm_QFC1sbegqk2PvfdEBwHaFj%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,43.6339,3.84888,2023-06-26 01:09:50,University of Montpellier,"641 Av. du Doyen Gaston Giraud, 34000 Montpellier, France",University of Montpellier - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7408,0.0,954,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.PET3-U_47Gl_Tk6eIG4U7wHaE7%26pid%3D,,,2021-12-24 00:00:00,2021-12-23 20:00:00,20.0,,,0.0,0.0,0.0,,,0.00,37.5658,126.939,2023-06-26 01:09:50,Yonsei University,"50 Yonsei-ro, Seodaemun-gu, Seoul, South Korea",Yonsei University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7410,0.0,956,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.1Yl4AP1SxQJ5C3RUueCumwHaFj%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,57.6982,11.9719,2023-06-26 01:09:50,University of Gothenburg,"405 30 Gothenburg, Sweden",University of Gothenburg - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7411,0.0,957,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.w84dqjqOW6m-J-uTb37zfwHaG1%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,48.5807,7.7374,2023-06-26 01:09:50,École nationale d'administration,"1 Rue Sainte-Marguerite, 67000 Strasbourg, France",École nationale d'administration - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7412,0.0,958,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.sCXyeVKQpdF3VRW2UnNM_gHaDf%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,45.4601,9.19458,2023-06-26 01:09:50,University of Milan,"Via Festa del Perdono, 7, 20122 Milano MI, Italy",University of Milan - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7413,0.0,959,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.fPIvdWhLma0sr4cTiOlDfQHaE5%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,44.4962,11.3542,2023-06-26 01:09:50,University of Bologna,"Via Zamboni, 33, 40126 Bologna BO, Italy",University of Bologna - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
