venue_id,title,address,updated_at,lat,lon,total_participants,max_distance,recent_messages
487,Hookah Bar Parnik,"Antonovycha St, 1, Kyiv, Ukraine, 01004",0000-00-00 00:00:00,50.4395,30.514,0,55,
488,Hendrick's bar,"Bohdana Khmel'nyts'koho St, 42, Kyiv, Ukraine, 02000",2021-12-29 04:24:27,50.4471,30.5082,0,55,"[{""text"":""Updated Venue"",""_id"":""340"",""createdAt"":""2021-12-29T12:24:26.346Z"",""user"":{""_id"":""340"",""name"":""Natalia"",""avatar"":""|2059815017_1639820939.jpeg""}}]"
489,Wood You Like Bar,"Mezhyhirska St, 24, Kyiv, Ukraine, 04070",2022-06-01 03:08:02,50.4684,30.5134,0,55,"[{""text"":""Updated Venue"",""_id"":""205"",""createdAt"":""2022-06-01T10:08:01.588Z"",""user"":{""_id"":""205"",""name"":""Callum"",""avatar"":""|1141643216_1637940927.jpeg""}},{""text"":""Updated Venue"",""_id"":""205"",""createdAt"":""2022-06-01T09:36:25.789Z"",""user"":{""_id"":""205"",""name"":""Callum"",""avatar"":""|1141643216_1637940927.jpeg""}}]"
490,the cinematographer’s party,"Velyka Zhytomyrska St, 34, Kyiv, Ukraine, 02000",0000-00-00 00:00:00,50.4554,30.5093,0,55,
491,Caribbean Club,"Symona Petlyury St, 4, Kyiv, Ukraine, 01032",0000-00-00 00:00:00,50.445,30.4993,0,55,
492,D.Fleur Night Club,"Mykhaila Hrushevskoho St, 3, Kyiv, Ukraine, 01001",0000-00-00 00:00:00,50.4514,30.5337,0,55,
493,Club Rio,"Bohdana Khmel'nyts'koho St, 30/10, Kyiv, Ukraine, 02000",0000-00-00 00:00:00,50.4467,30.5111,0,55,
494,River Port,"Nyzhnii Val St, 67, Kyiv, Ukraine, 04071",0000-00-00 00:00:00,50.4729,30.5219,0,55,
495,FIFTY. Hip-Hop & R'n'B Club,"Antonovycha St, 50, Kyiv, Ukraine, 01030",0000-00-00 00:00:00,50.4325,30.5132,0,55,
496,Park Dali,"Parkova Rd, 16, Kyiv, Ukraine, 02000",0000-00-00 00:00:00,50.4514,30.538,0,55,
497,Disco Radio Hall,"Stepana Bandery Ave, 32, Kyiv, Ukraine, 02000",0000-00-00 00:00:00,50.4864,30.5335,0,55,
498,Night club Star Rhino at Podol,"Verkhnii Val St, 66, Kyiv, Ukraine, 04071",0000-00-00 00:00:00,50.4708,30.5199,0,55,
499,Paradise Cabaret: Стриптиз клуб (striptease club),"Premier Palace Hotel, 8 floor, Pushkinska St, 29, Kyiv, Ukraine,",0000-00-00 00:00:00,50.4423,30.5174,0,55,
500,Saxon,"Mykhaila Maksymovycha St, 4, Kyiv, Ukraine, 02000",0000-00-00 00:00:00,50.3933,30.4809,0,55,
501,Стриптиз клуб Penthouse,"Velyka Vasylkivska St, 58, Kyiv, Ukraine, 02000",2021-12-29 04:49:23,50.4341,30.5157,0,55,"[{""text"":""Updated Venue"",""_id"":""250"",""createdAt"":""2021-12-29T12:49:23.187Z"",""user"":{""_id"":""250"",""name"":""Jason"",""avatar"":""|1714918865_1639986707.png""}}]"
502,Forsage,"51A, Harmatna St, Kyiv, Ukraine, 03058",0000-00-00 00:00:00,50.4394,30.4347,0,55,
503,Tootsie Karaoke Club,"Bohdana Khmel'nyts'koho St, 30/10, Kyiv, Ukraine, 02000",0000-00-00 00:00:00,50.4466,30.511,0,55,
504,Skybar,"Velyka Vasylkivska St, 5, Kyiv, Ukraine, 02000",0000-00-00 00:00:00,50.4412,30.5203,0,55,
505,Heaven,"Borysa Hrinchenka St, 7, Kyiv, Ukraine, 02000",0000-00-00 00:00:00,50.4495,30.5205,0,55,
506,Princess Men’s Club | Luxury strip club | Gentlemen’s club | Kyi,"Khreschatyk St, 14, Kyiv, Ukraine, 01001",0000-00-00 00:00:00,50.4514,30.5252,0,55,
507,Harem Men's Club Kyiv,"Velyka Vasylkivska St, 5, 6 поверх, Kyiv, Ukraine, 01008",0000-00-00 00:00:00,50.4411,30.5204,0,55,
508,SLUHI,"Velyka Vasylkivska St, 72, Kyiv, Ukraine, 03150",0000-00-00 00:00:00,50.4322,30.5144,0,55,
509,Scarlette,"Hospitalna St, 12, Kyiv, Ukraine, 01023",0000-00-00 00:00:00,50.4361,30.5253,0,55,
510,Men's Club 007,"Petra Sahaidachnoho St, 8, Kyiv, Ukraine, 02000",0000-00-00 00:00:00,50.46,30.5236,0,55,
511,Burlesque — Strip Club | Стрип клуб,"Velyka Vasylkivska St, 5, Kyiv, Ukraine, 01001",0000-00-00 00:00:00,50.4411,30.5204,0,55,
512,Nightclub Star Rhino at Solmenka,"Maksyma Kryvonosa St, 27, Kyiv, Ukraine, 03037",0000-00-00 00:00:00,50.4229,30.4693,0,55,
514,Fifty Beach Club,"Brovarskyi Ave, 5-м, Kyiv, Ukraine, 02000",0000-00-00 00:00:00,50.4529,30.5719,0,55,
515,Dolls,"Velyka Vasylkivska St, 57/3, Kyiv, Ukraine, 02000",0000-00-00 00:00:00,50.4309,30.5164,0,55,
516,Club BAR Smokey,"Velyka Vasylkivska St, 55, Kyiv, Ukraine, 02000",0000-00-00 00:00:00,50.4318,30.5167,0,55,
517,ICE CLUB,"Muzeinyi Ln, 10, Kyiv, Ukraine, 02000",0000-00-00 00:00:00,50.449,30.5303,0,55,
518,Stryp Klub Milenium,"Khreschatyk St, 1/2, Kyiv, Ukraine, 01001",0000-00-00 00:00:00,50.4515,30.527,0,55,
520,CLOSER,"Nyzhnoiurkivska St, 31, Kyiv, Ukraine, 02000",0000-00-00 00:00:00,50.4661,30.4999,0,55,
521,Volume Club,"26/2, Harmatna St, Kyiv, Ukraine, 02000",0000-00-00 00:00:00,50.4473,30.4315,0,55,
522,Mint Rhino strip club,"Velyka Vasylkivska St, 111, Kyiv, Ukraine, 03150",0000-00-00 00:00:00,50.4196,30.5219,0,55,
523,Device Club,"Bohdana Khmel'nyts'koho St, 31/27, Kyiv, Ukraine, 03115",0000-00-00 00:00:00,50.4466,30.5088,0,55,
524,Queen Country Club - загородный комплекс.,"улица Обуховское шоссе, 55, Kozyn, Kiev Oblast, Ukraine, 08711",0000-00-00 00:00:00,50.2229,30.6463,1,55,
525,Bora Bora by Skybar,"Bora Bora by Skybar, Гидропарк пляж, молодежный, Kyiv, Ukraine, ",0000-00-00 00:00:00,50.4518,30.572,0,55,
526,Kiev Swing Dance Club ТАНЦЕВАЛЬНЫЙ КЛУБ,"Mykhaila Hrushevskoho St, 30/1, Kyiv, Ukraine, 01021",0000-00-00 00:00:00,50.4449,30.5397,0,55,
527,Караоке Old London Club,"Danyla Shcherbakivskoho St, 52, Kyiv, Ukraine, 02000",0000-00-00 00:00:00,50.471,30.4063,1,55,
528,TAO Event Hall,"Baseina St, 2А, Kyiv, Ukraine, 02000",0000-00-00 00:00:00,50.4417,30.5216,0,55,
529,Kyiv Sport Club,"Druzhby Narodiv Blvd, 5, Kyiv, Ukraine, 01042",0000-00-00 00:00:00,50.4125,30.5298,0,55,
530,Secret Room - Princess,"Khreschatyk St, 14, Kyiv, Ukraine, 01001",0000-00-00 00:00:00,50.4514,30.5252,0,55,
571,Pubcrawl Group Dubai,,2022-04-07 16:18:02,25.1832,55.2729,1,55,"[{""text"":""Updated Venue"",""_id"":""599"",""createdAt"":""2022-04-07T23:17:59.080Z"",""user"":{""_id"":""599"",""name"":""Bryan Fernandes"",""avatar"":""|963891434_1649373227.jpeg""}}]"
572,Marina Roof Bar,"TGI Fridays, Limassol Marina St, Limassol (above, Limassol 3601,",2021-12-28 22:40:31,34.6688,33.0403,0,55,"[{""text"":""Updated Venue"",""_id"":""355"",""createdAt"":""2021-12-29T06:40:31.229Z"",""user"":{""_id"":""355"",""name"":""M"",""avatar"":""|1470961955_1639830894.jpeg""}},{""text"":""ill be out later at Marina Roof Bar"",""_id"":""267"",""createdAt"":""2021-12-28T08:45:53.667Z"",""user"":{""_id"":""267"",""name"":""Francine"",""avatar"":""|791147449_1639816321.jpeg""}}]"
573,BordelloBar Limassol,"06 Archibishop Kyprianos street Limassol, 3036, Cyprus",2021-12-28 23:11:43,34.6745,33.0447,0,55,"[{""text"":""Updated Venue"",""_id"":""377"",""createdAt"":""2021-12-29T07:11:42.458Z"",""user"":{""_id"":""377"",""name"":""Djuli"",""avatar"":""|1858398092_1640705677.jpeg""}},{""text"":""I am at BordelloBar Limassol"",""_id"":""293"",""createdAt"":""2021-12-29T07:04:39.269Z"",""user"":{""_id"":""293"",""name"":""Jessica"",""avatar"":""|876665038_1639816966.jpeg""}},{""text"":""Updated Venue"",""_id"":""377"",""createdAt"":""2021-12-29T07:04:19.832Z"",""user"":{""_id"":""377"",""name"":""Djuli"",""avatar"":""|1858398092_1640705677.jpeg""}},{""text"":""Updated Venue"",""_id"":""377"",""createdAt"":""2021-12-29T06:40:28.544Z"",""user"":{""_id"":""377"",""name"":""Djuli"",""avatar"":""|1858398092_1640705677.jpeg""}}]"
574,7 Seas,"Agiou Andreou 223, Limassol 3036, Cyprus",2021-12-28 07:55:24,34.6772,33.048,0,55,"[{""text"":""where are you ??"",""_id"":""314"",""createdAt"":""2021-12-28T15:55:21.806Z"",""user"":{""_id"":""314"",""name"":""u1d20u029fu1d00u1d05u026asu029fu1d00u1d20"",""avatar"":""|1249249735_1639819977.jpeg""}},{""text"":""Updated Venue"",""_id"":""377"",""createdAt"":""2021-12-28T15:40:47.234Z"",""user"":{""_id"":""377"",""name"":""Djuli"",""avatar"":""|1858398092_1640705677.jpeg""}}]"
575,BLACK SUGAR 88,"Saripolou & Kanari 77 Limassol, 4016, Cyprus",2021-12-28 11:42:59,34.6762,33.0426,0,55,"[{""text"":""come and scan me ... "",""_id"":""328"",""createdAt"":""2021-12-28T19:42:58.248Z"",""user"":{""_id"":""328"",""name"":""Linda"",""avatar"":""|1855169218_1639820402.jpeg""}}]"
576,Tapper Bar,"Eleftherias 62, Limassol, Cyprus",2021-12-28 22:53:53,34.6743,33.0401,0,55,"[{""text"":""Updated Venue"",""_id"":""377"",""createdAt"":""2021-12-29T06:53:52.975Z"",""user"":{""_id"":""377"",""name"":""Djuli"",""avatar"":""|1858398092_1640705677.jpeg""}},{""text"":""any boat parties here"",""_id"":""264"",""createdAt"":""2021-12-28T15:37:27.142Z"",""user"":{""_id"":""264"",""name"":""Ju00e9ssica"",""avatar"":""|408034460_1639816149.jpeg""}}]"
577,Mason Bar,"Ζικ Ζακ 10, Limassol 3036, Cyprus",2021-12-28 21:28:12,34.6732,33.043,0,55,"[{""text"":""here ... Mason Bar"",""_id"":""272"",""createdAt"":""2021-12-29T05:28:12.220Z"",""user"":{""_id"":""272"",""name"":""Kayla"",""avatar"":""|1102935853_1639816399.jpeg""}},{""text"":""try and find me, im at the back "",""_id"":""272"",""createdAt"":""2021-12-28T19:42:51.465Z"",""user"":{""_id"":""272"",""name"":""Kayla"",""avatar"":""|1102935853_1639816399.jpeg""}},{""text"":""just here on vacation "",""_id"":""266"",""createdAt"":""2021-12-28T10:18:31.539Z"",""user"":{""_id"":""266"",""name"":""Danisha"",""avatar"":""|181018026_1639816216.jpeg""}},{""text"":""Updated Venue"",""_id"":""377"",""createdAt"":""2021-12-28T10:18:27.404Z"",""user"":{""_id"":""377"",""name"":""Djuli"",""avatar"":""|89547010_1640348625.jpeg""}}]"
578,Poe BAR,"Nikola Xiouta 4, Limassol, Cyprus",2021-12-28 12:31:49,34.6756,33.0449,0,55,"[{""text"":""Updated Venue"",""_id"":""296"",""createdAt"":""2021-12-28T20:31:48.215Z"",""user"":{""_id"":""296"",""name"":""Rafaela"",""avatar"":""|1285357442_1639817007.jpeg""}},{""text"":""looking to make some new friends"",""_id"":""337"",""createdAt"":""2021-12-28T19:42:58.251Z"",""user"":{""_id"":""337"",""name"":""KARELEY"",""avatar"":""|934963098_1639820877.jpeg""}},{""text"":""who wants to pay for my drink "",""_id"":""296"",""createdAt"":""2021-12-28T16:03:22.528Z"",""user"":{""_id"":""296"",""name"":""Rafaela"",""avatar"":""|1285357442_1639817007.jpeg""}},{""text"":""can anyone recommend some fun activities here "",""_id"":""296"",""createdAt"":""2021-12-28T16:03:22.526Z"",""user"":{""_id"":""296"",""name"":""Rafaela"",""avatar"":""|1285357442_1639817007.jpeg""}}]"
579,Gin Garden,"Ifigeneias 23, Limassol 3036, Cyprus",2021-12-28 12:18:51,34.6754,33.045,0,55,"[{""text"":""i want pizza"",""_id"":""339"",""createdAt"":""2021-12-28T20:18:49.635Z"",""user"":{""_id"":""339"",""name"":""u0412u0430u043bu0435u043du0442u0438u043du0430"",""avatar"":""|1540322692_1639820915.jpeg""}},{""text"":""Updated Venue"",""_id"":""377"",""createdAt"":""2021-12-28T15:44:37.383Z"",""user"":{""_id"":""377"",""name"":""Djuli"",""avatar"":""|1858398092_1640705677.jpeg""}}]"
580,Blue Apple Bar & Grill,"Saripolou 72, Limassol 3036, Cyprus",2021-12-28 12:18:52,34.676,33.0431,0,55,"[{""text"":""hey"",""_id"":""333"",""createdAt"":""2021-12-28T20:18:49.622Z"",""user"":{""_id"":""333"",""name"":""Darius"",""avatar"":""|1180352532_1639820620.jpeg""}},{""text"":""where are you ??"",""_id"":""333"",""createdAt"":""2021-12-28T19:42:58.253Z"",""user"":{""_id"":""333"",""name"":""Darius"",""avatar"":""|1180352532_1639820620.jpeg""}},{""text"":""Katlyn is that you up near the front"",""_id"":""300"",""createdAt"":""2021-12-28T15:55:21.809Z"",""user"":{""_id"":""300"",""name"":""Fallon"",""avatar"":""|1728753487_1639817164.jpeg""}},{""text"":""i need the prize money, come and find me"",""_id"":""344"",""createdAt"":""2021-12-28T08:33:08.645Z"",""user"":{""_id"":""344"",""name"":""ROYO"",""avatar"":""|1364350199_1639821167.jpeg""}}]"
581,Rogmes Live Music,"M2GW+7J5, Limassol, Cyprus",2021-12-28 21:28:03,34.6756,33.0466,0,55,"[{""text"":""Jeremy i think i see you"",""_id"":""268"",""createdAt"":""2021-12-29T05:28:02.371Z"",""user"":{""_id"":""268"",""name"":""Yanetta"",""avatar"":""|246135140_1639816334.jpeg""}},{""text"":""im sitting at the bar "",""_id"":""309"",""createdAt"":""2021-12-28T19:42:58.245Z"",""user"":{""_id"":""309"",""name"":""Cansu"",""avatar"":""|271696749_1639817344.jpeg""}},{""text"":""hello"",""_id"":""268"",""createdAt"":""2021-12-28T15:28:27.281Z"",""user"":{""_id"":""268"",""name"":""Yanetta"",""avatar"":""|246135140_1639816334.jpeg""}}]"
582,Soho Bar,"Archiepiskopou Kyprianou, Limassol, Cyprus",2021-12-28 12:23:53,34.6755,33.0438,0,55,"[{""text"":""Updated Venue"",""_id"":""294"",""createdAt"":""2021-12-28T20:23:52.998Z"",""user"":{""_id"":""294"",""name"":""u041bu0430u0440u0438u0441u0430"",""avatar"":""|151301494_1639816979.jpeg""}},{""text"":""I am at Soho Bar"",""_id"":""336"",""createdAt"":""2021-12-28T08:33:03.970Z"",""user"":{""_id"":""336"",""name"":""u0418u043du043du0430"",""avatar"":""|88246480_1639820827.jpeg""}}]"
583,Marina Breeze Lounge Bar,"Limassol Marina , Shop E3, 3601, Mail Box 50160 Limassol, 3601, ",2021-12-28 00:45:53,34.6693,33.0389,0,55,"[{""text"":""how is everyone doing"",""_id"":""269"",""createdAt"":""2021-12-28T08:45:53.658Z"",""user"":{""_id"":""269"",""name"":""u041au0410u0420u0418u041du0410"",""avatar"":""|1486563039_1639816346.jpeg""}}]"
584,Madame,"Andrea Drousioti, Limassol, Cyprus",2021-12-28 00:31:32,34.6795,33.0461,0,55,
585,HookahPlace Limassol,"Spartis 2, Limassol, Cyprus",2021-12-28 22:58:19,34.6737,33.042,0,55,"[{""text"":""Updated Venue"",""_id"":""377"",""createdAt"":""2021-12-29T06:58:19.083Z"",""user"":{""_id"":""377"",""name"":""Djuli"",""avatar"":""|1858398092_1640705677.jpeg""}},{""text"":""Updated Venue"",""_id"":""377"",""createdAt"":""2021-12-29T06:53:46.507Z"",""user"":{""_id"":""377"",""name"":""Djuli"",""avatar"":""|1858398092_1640705677.jpeg""}},{""text"":""Updated Venue"",""_id"":""377"",""createdAt"":""2021-12-29T06:52:52.098Z"",""user"":{""_id"":""377"",""name"":""Djuli"",""avatar"":""|1858398092_1640705677.jpeg""}},{""text"":""Updated Venue"",""_id"":""377"",""createdAt"":""2021-12-29T06:49:06.597Z"",""user"":{""_id"":""377"",""name"":""Djuli"",""avatar"":""|1858398092_1640705677.jpeg""}}]"
586,The Yacht Club,"E9, Limassol Marina 1st Floor Limassol, 3601, Cyprus",2021-12-28 22:40:32,34.6693,33.0402,0,55,"[{""text"":""can anyone recommend some fun activities here "",""_id"":""261"",""createdAt"":""2021-12-29T06:40:31.234Z"",""user"":{""_id"":""261"",""name"":""Jess"",""avatar"":""|1621802397_1639815912.jpeg""}}]"
587,Sousami,"Kitiou Kyprianou 8, Limassol, Cyprus",2021-12-28 22:53:40,34.6741,33.0434,0,55,"[{""text"":""Updated Venue"",""_id"":""377"",""createdAt"":""2021-12-29T06:53:39.736Z"",""user"":{""_id"":""377"",""name"":""Djuli"",""avatar"":""|1858398092_1640705677.jpeg""}},{""text"":""Updated Venue"",""_id"":""377"",""createdAt"":""2021-12-29T06:51:34.959Z"",""user"":{""_id"":""377"",""name"":""Djuli"",""avatar"":""|1858398092_1640705677.jpeg""}},{""text"":""Updated Venue"",""_id"":""377"",""createdAt"":""2021-12-29T06:51:11.082Z"",""user"":{""_id"":""377"",""name"":""Djuli"",""avatar"":""|1858398092_1640705677.jpeg""}},{""text"":""Updated Venue"",""_id"":""377"",""createdAt"":""2021-12-29T06:47:33.425Z"",""user"":{""_id"":""377"",""name"":""Djuli"",""avatar"":""|1858398092_1640705677.jpeg""}}]"
588,Frankie's Social,"Arch. Makarios III Avenue 226, Limassol, Cyprus",0000-00-00 00:00:00,34.6869,33.0509,0,55,
589,Salut,"Saripolou 71-73, Limassol 3036, Cyprus",2021-12-28 00:31:35,34.6761,33.0426,0,55,
590,Industry bar and food,"M2GV+953, Limassol, Cyprus",2021-12-28 00:32:54,34.6759,33.0429,0,55,"[{""text"":""can anyone recommend some fun activities here "",""_id"":""263"",""createdAt"":""2021-12-28T08:32:52.825Z"",""user"":{""_id"":""263"",""name"":""Melissa"",""avatar"":""|1915022526_1639816123.jpeg""}}]"
591,The Wine Bar,"Arch. Makarios III Avenue, Limassol, Cyprus",0000-00-00 00:00:00,34.6873,33.0397,0,55,
592,Balcon8 Resto-Bar,"Themidos 1, Limassol, Cyprus",2021-12-28 23:04:16,34.6753,33.0449,0,55,"[{""text"":""Updated Venue"",""_id"":""377"",""createdAt"":""2021-12-29T07:04:15.417Z"",""user"":{""_id"":""377"",""name"":""Djuli"",""avatar"":""|1858398092_1640705677.jpeg""}}]"
593,Chaplins Bar,"Saripolou, Limassol, Cyprus",2021-12-28 08:03:22,34.6744,33.0437,0,55,"[{""text"":""who wants to buy my instagram"",""_id"":""341"",""createdAt"":""2021-12-28T16:03:22.524Z"",""user"":{""_id"":""341"",""name"":""ALINA"",""avatar"":""|802186576_1639821006.jpeg""}},{""text"":""Katlyn is that you up near the front"",""_id"":""296"",""createdAt"":""2021-12-28T15:55:21.812Z"",""user"":{""_id"":""296"",""name"":""Rafaela"",""avatar"":""|1285357442_1639817007.jpeg""}},{""text"":""ill be out later at Chaplins Bar"",""_id"":""259"",""createdAt"":""2021-12-28T10:23:38.121Z"",""user"":{""_id"":""259"",""name"":""Lori"",""avatar"":""|1127935736_1639815598.jpeg""}},{""text"":""any boat parties here"",""_id"":""255"",""createdAt"":""2021-12-28T08:32:58.851Z"",""user"":{""_id"":""255"",""name"":""Lillian"",""avatar"":""|577295052_1639815364.jpeg""}}]"
594,Hustlers Rock Club,"Loutron 1, Limassol 3036, Cyprus",2021-12-28 00:32:49,34.6731,33.0438,0,55,"[{""text"":""here"",""_id"":""308"",""createdAt"":""2021-12-28T08:32:48.336Z"",""user"":{""_id"":""308"",""name"":""Virginia"",""avatar"":""|1090904756_1639817323.jpeg""}}]"
595,Lab. restaurant bar,"Anexartisias 33, Limassol, Cyprus",2021-12-28 07:42:21,34.6756,33.0458,0,55,"[{""text"":""come and scan me ... "",""_id"":""262"",""createdAt"":""2021-12-28T15:42:20.535Z"",""user"":{""_id"":""262"",""name"":""Dashy"",""avatar"":""|134604467_1639815964.jpeg""}},{""text"":""im about to pass out "",""_id"":""339"",""createdAt"":""2021-12-28T11:07:43.713Z"",""user"":{""_id"":""339"",""name"":""u0412u0430u043bu0435u043du0442u0438u043du0430"",""avatar"":""|1540322692_1639820915.jpeg""}},{""text"":""jeremy where are you, dont see you"",""_id"":""289"",""createdAt"":""2021-12-28T08:32:58.844Z"",""user"":{""_id"":""289"",""name"":""Nicole"",""avatar"":""|991056097_1639816905.jpeg""}},{""text"":""ill be out later at Lab. restaurant bar"",""_id"":""330"",""createdAt"":""2021-12-28T08:32:52.820Z"",""user"":{""_id"":""330"",""name"":""V.D"",""avatar"":""|647021035_1639820459.jpeg""}}]"
596,Bar Du Soleil,"Limassol, Cyprus",2021-12-28 07:40:36,34.6708,33.043,0,55,"[{""text"":""Updated Venue"",""_id"":""377"",""createdAt"":""2021-12-28T15:40:35.629Z"",""user"":{""_id"":""377"",""name"":""Djuli"",""avatar"":""|1858398092_1640705677.jpeg""}},{""text"":""im sitting at the front table "",""_id"":""327"",""createdAt"":""2021-12-28T15:28:27.260Z"",""user"":{""_id"":""327"",""name"":""Ann"",""avatar"":""|1691847835_1639820389.jpeg""}},{""text"":""im sitting at the front table "",""_id"":""282"",""createdAt"":""2021-12-28T08:32:52.815Z"",""user"":{""_id"":""282"",""name"":""Kim"",""avatar"":""|1583448168_1639816797.jpeg""}}]"
597,Gypsy's Western Saloon,"B1, Limassol, Cyprus",0000-00-00 00:00:00,34.6875,33.0658,0,55,
598,Epsilon Resto Bar,"Limassol Marina St, Limassol, Cyprus",2021-12-28 02:18:31,34.6696,33.0393,0,55,"[{""text"":""Jeremy i think i see you"",""_id"":""341"",""createdAt"":""2021-12-28T10:18:31.531Z"",""user"":{""_id"":""341"",""name"":""ALINA"",""avatar"":""|802186576_1639821006.jpeg""}}]"
599,Rooftop Bar at Limassol AGORA,"Hatziloizi Mihailidi 12, Limassol 3041, Cyprus",2021-12-28 08:03:18,34.6761,33.0434,0,55,"[{""text"":""Updated Venue"",""_id"":""377"",""createdAt"":""2021-12-28T16:03:17.670Z"",""user"":{""_id"":""377"",""name"":""Djuli"",""avatar"":""|1858398092_1640705677.jpeg""}},{""text"":""hello"",""_id"":""257"",""createdAt"":""2021-12-28T15:55:21.794Z"",""user"":{""_id"":""257"",""name"":""Cristina"",""avatar"":""|1461382425_1639815492.jpeg""}},{""text"":""Updated Venue"",""_id"":""377"",""createdAt"":""2021-12-28T15:40:20.271Z"",""user"":{""_id"":""377"",""name"":""Djuli"",""avatar"":""|1858398092_1640705677.jpeg""}}]"
600,The Woodman Sports Pub & Restaurant,"Georgiou 'A 73, Germasogeia, Cyprus",0000-00-00 00:00:00,34.6946,33.0856,0,55,
601,Barbacoa Rooftop Bar,"Genethliou Mitellla 42, Limassol 3036, Cyprus",2021-12-28 22:41:13,34.6734,33.0439,0,55,"[{""text"":""Updated Venue"",""_id"":""377"",""createdAt"":""2021-12-29T06:41:13.124Z"",""user"":{""_id"":""377"",""name"":""Djuli"",""avatar"":""|1858398092_1640705677.jpeg""}},{""text"":""Updated Venue"",""_id"":""377"",""createdAt"":""2021-12-29T06:38:08.484Z"",""user"":{""_id"":""377"",""name"":""Djuli"",""avatar"":""|1858398092_1640705677.jpeg""}},{""text"":""Updated Venue"",""_id"":""377"",""createdAt"":""2021-12-29T06:35:50.042Z"",""user"":{""_id"":""377"",""name"":""Djuli"",""avatar"":""|1858398092_1640705677.jpeg""}},{""text"":""Updated Venue"",""_id"":""377"",""createdAt"":""2021-12-29T06:32:46.097Z"",""user"":{""_id"":""377"",""name"":""Djuli"",""avatar"":""|1858398092_1640705677.jpeg""}}]"
602,Dusty Munky,"Andrea Drousioti 23A, Limassol 3040, Cyprus",2021-12-28 12:18:51,34.6798,33.046,0,55,"[{""text"":""who wants to buy my instagram"",""_id"":""269"",""createdAt"":""2021-12-28T20:18:49.631Z"",""user"":{""_id"":""269"",""name"":""u041au0410u0420u0418u041du0410"",""avatar"":""|1486563039_1639816346.jpeg""}},{""text"":""just here on vacation "",""_id"":""351"",""createdAt"":""2021-12-28T19:42:51.451Z"",""user"":{""_id"":""351"",""name"":""Alena"",""avatar"":""|1886354543_1639821320.jpeg""}},{""text"":""im sitting at the front table "",""_id"":""351"",""createdAt"":""2021-12-28T15:28:27.278Z"",""user"":{""_id"":""351"",""name"":""Alena"",""avatar"":""|1886354543_1639821320.jpeg""}}]"
603,Anjeloose Bar,"Eleftherias 96, Limassol, Cyprus",2021-12-28 12:31:50,34.6744,33.0398,0,55,"[{""text"":""any boat parties here"",""_id"":""347"",""createdAt"":""2021-12-28T20:31:48.226Z"",""user"":{""_id"":""347"",""name"":""ENDER"",""avatar"":""|1438672915_1639821235.jpeg""}},{""text"":""who wants to buy my instagram"",""_id"":""281"",""createdAt"":""2021-12-28T08:33:08.649Z"",""user"":{""_id"":""281"",""name"":""Stephanie"",""avatar"":""|1072198096_1639816778.jpeg""}}]"
604,Zester.,"Eleftherias 108, Limassol 3042, Cyprus",2021-12-28 12:27:11,34.6746,33.0388,0,55,"[{""text"":""Updated Venue"",""_id"":""312"",""createdAt"":""2021-12-28T20:27:10.707Z"",""user"":{""_id"":""312"",""name"":""u041au0441u044eu0448u0430"",""avatar"":""|1440462587_1639819875.jpeg""}},{""text"":""where can i find a bottle shop"",""_id"":""353"",""createdAt"":""2021-12-28T10:23:38.132Z"",""user"":{""_id"":""353"",""name"":""Paula"",""avatar"":""|1477959037_1639821441.jpeg""}}]"
605,Vinylio Wine Etc,"Ankara 33, Limassol 3042, Cyprus",2021-12-28 21:28:04,34.6728,33.0412,0,55,"[{""text"":""jeremy where are you, dont see you"",""_id"":""281"",""createdAt"":""2021-12-29T05:28:02.369Z"",""user"":{""_id"":""281"",""name"":""Stephanie"",""avatar"":""|1072198096_1639816778.jpeg""}},{""text"":""hey steph im at the bar"",""_id"":""281"",""createdAt"":""2021-12-29T05:28:02.355Z"",""user"":{""_id"":""281"",""name"":""Stephanie"",""avatar"":""|1072198096_1639816778.jpeg""}},{""text"":""come and scan me ... "",""_id"":""277"",""createdAt"":""2021-12-28T08:33:03.972Z"",""user"":{""_id"":""277"",""name"":""Lily"",""avatar"":""|624528612_1639816553.jpeg""}}]"
606,One plus one pub,"Agiou Andreou 241b, Limassol, Cyprus",2021-12-28 22:40:32,34.6779,33.0485,0,55,"[{""text"":""im about to pass out "",""_id"":""263"",""createdAt"":""2021-12-29T06:40:31.232Z"",""user"":{""_id"":""263"",""name"":""Melissa"",""avatar"":""|1915022526_1639816123.jpeg""}},{""text"":""i dont see anyone, so crowded"",""_id"":""274"",""createdAt"":""2021-12-28T08:33:08.651Z"",""user"":{""_id"":""274"",""name"":""Claudinha"",""avatar"":""|2073622758_1639816433.jpeg""}}]"
607,The Old Cellar Pub,"Archiepiskopou Makarou III, Limassol, Cyprus",2021-12-29 23:23:54,34.6859,33.0591,0,55,"[{""text"":""Updated Venue"",""_id"":""250"",""createdAt"":""2021-12-30T07:23:53.900Z"",""user"":{""_id"":""250"",""name"":""Jason"",""avatar"":""|1714918865_1639986707.png""}}]"
